User_ID,Trusted_Device_IDs,Home_Location,Typical_Transaction_Amount,Account_Open_Days_Ago,Lifetime_Transactions_Before_Window
519,DEV-000847;DEV-000848;DEV-000849,Austin,35.16,1173,57
520,DEV-000850,Los Angeles,12.26,582,16
521,DEV-000851,Seattle,16.8,745,37
522,DEV-000852,Los Angeles,50.0,195,7
523,DEV-000853;DEV-000854,New York,18.19,1450,62
524,DEV-000855;DEV-000856;DEV-000857,San Francisco,131.39,1735,41
525,DEV-000858;DEV-000859;DEV-000860,Houston,240.51,708,37
526,DEV-000861;DEV-000862,Los Angeles,197.81,1725,109
527,DEV-000863;DEV-000864,Seattle,103.0,1200,70
528,DEV-000865,Seattle,30.36,469,12
529,DEV-000866;DEV-000867,San Francisco,13.78,1842,70
530,DEV-000868;DEV-000869;DEV-000870,Seattle,178.53,127,5
531,DEV-000871;DEV-000872,Miami,95.02,1867,108
532,DEV-000873,Austin,47.77,1156,78
533,DEV-000874,New York,83.7,1794,134
534,DEV-000875;DEV-000876;DEV-000877,Los Angeles,109.01,722,23
535,DEV-000878;DEV-000879,Los Angeles,32.23,583,13
536,DEV-000880,Miami,206.45,1351,78
537,DEV-000881;DEV-000882,San Francisco,37.85,1952,64
538,DEV-000883,San Francisco,22.35,1130,66
539,DEV-000884,Houston,16.57,736,31
540,DEV-000885,San Francisco,23.89,1142,58
541,DEV-000886;DEV-000887;DEV-000888,Houston,190.32,1205,41
542,DEV-000889;DEV-000890,Chicago,15.98,313,22
543,DEV-000891;DEV-000892;DEV-000893,Boston,15.66,1104,26
544,DEV-000894,Houston,48.48,1891,92
545,DEV-000895,San Francisco,88.96,1744,139
546,DEV-000896,Austin,99.06,102,5
547,DEV-000897,Boston,148.12,322,25
548,DEV-000898,Boston,78.03,1738,92
549,DEV-000899,Los Angeles,27.38,1188,43
550,DEV-000900,Los Angeles,27.32,469,15
551,DEV-000901,Seattle,226.23,1194,74
552,DEV-000902,San Francisco,173.4,966,40
553,DEV-000903;DEV-000904,New York,176.27,1336,77
554,DEV-000905;DEV-000906,Miami,31.22,1653,120
555,DEV-000907;DEV-000908,New York,36.25,462,20
556,DEV-000909;DEV-000910;DEV-000911,New York,19.37,1624,85
557,DEV-000912,Chicago,109.44,761,39
558,DEV-000913;DEV-000914;DEV-000915,Boston,14.69,1770,65
559,DEV-000916;DEV-000917,Austin,23.16,590,32
560,DEV-000918,Seattle,188.25,1407,74
561,DEV-000919;DEV-000920,Miami,162.86,1029,60
562,DEV-000921;DEV-000922;DEV-000923,Seattle,22.86,1105,28
563,DEV-000924,Austin,43.71,1061,64
564,DEV-000925,San Francisco,241.31,1856,53
565,DEV-000926;DEV-000927,Austin,38.22,505,31
566,DEV-000928;DEV-000929;DEV-000930,New York,181.37,244,18
567,DEV-000931;DEV-000932,Boston,17.93,1520,39
568,DEV-000933,Austin,19.63,864,59
569,DEV-000934;DEV-000935,Los Angeles,29.69,1053,70
570,DEV-000936,San Francisco,18.64,843,51
571,DEV-000937,Boston,37.55,955,37
572,DEV-000938;DEV-000939,Houston,196.32,1097,71
573,DEV-000940,Houston,51.66,540,40
574,DEV-000941,San Francisco,70.17,759,32
575,DEV-000942;DEV-000943,New York,215.79,534,27
576,DEV-000944,Seattle,37.18,1404,104
577,DEV-000945;DEV-000946,Boston,94.29,1596,48
578,DEV-000947;DEV-000948;DEV-000949,Houston,18.05,1074,32
579,DEV-000950,Seattle,53.59,944,19
580,DEV-000951;DEV-000952,San Francisco,21.62,847,64
581,DEV-000953;DEV-000954;DEV-000955,San Francisco,17.79,1841,107
582,DEV-000956,Houston,121.34,1885,91
583,DEV-000957,San Francisco,33.83,963,47
584,DEV-000958;DEV-000959,Los Angeles,14.97,97,5
585,DEV-000960;DEV-000961,San Francisco,35.28,669,53
586,DEV-000962,Houston,59.66,1215,82
587,DEV-000963,Boston,39.48,671,50
588,DEV-000964;DEV-000965,Chicago,31.35,952,66
589,DEV-000966,Seattle,223.32,109,6
590,DEV-000967;DEV-000968,Seattle,237.31,464,21
591,DEV-000969,Houston,95.33,212,13
592,DEV-000970,San Francisco,220.6,1504,90
593,DEV-000971;DEV-000972;DEV-000973,Houston,16.96,1811,82
594,DEV-000974;DEV-000975,San Francisco,14.29,503,22
595,DEV-000976,Chicago,241.71,530,15
596,DEV-000977,Houston,20.49,69,2
597,DEV-000978,Chicago,37.63,1945,79
598,DEV-000979;DEV-000980,San Francisco,117.63,642,27
599,DEV-000981;DEV-000982;DEV-000983,Seattle,72.46,297,7
600,DEV-000984;DEV-000985,Houston,80.22,1527,84
601,DEV-000986,Miami,39.34,1788,128
602,DEV-000987,Chicago,18.64,1532,47
603,DEV-000988;DEV-000989,Houston,48.0,402,21
604,DEV-000990,Seattle,54.7,1367,79
605,DEV-000991,Boston,14.95,1416,66
606,DEV-000992;DEV-000993,New York,156.98,242,14
607,DEV-000994;DEV-000995,Houston,17.17,562,36
608,DEV-000996,Houston,53.16,1742,102
609,DEV-000997,Boston,67.01,1211,88
610,DEV-000998;DEV-000999,San Francisco,17.84,1698,92
611,DEV-001000;DEV-001001,Austin,199.42,335,20
612,DEV-001002;DEV-001003;DEV-001004,Los Angeles,53.55,1916,122
613,DEV-001005;DEV-001006,Seattle,44.46,683,41
614,DEV-001007;DEV-001008,Boston,99.88,271,14
615,DEV-001009,New York,238.13,1462,112
616,DEV-001010,Miami,87.6,1062,25
617,DEV-001011;DEV-001012;DEV-001013,New York,34.46,392,8
618,DEV-001014;DEV-001015;DEV-001016,Miami,149.75,1359,45
619,DEV-001017,Austin,14.25,693,40
620,DEV-001018;DEV-001019;DEV-001020,Austin,39.03,1353,41
621,DEV-001021;DEV-001022,Los Angeles,123.23,1396,87
622,DEV-001023;DEV-001024,New York,49.37,1349,71
623,DEV-001025,Houston,165.2,1196,91
624,DEV-001026,New York,211.69,173,5
625,DEV-001027,Seattle,146.56,1923,109
626,DEV-001028,Chicago,36.78,156,12
627,DEV-001029;DEV-001030,Boston,120.04,1155,73
628,DEV-001031;DEV-001032,Houston,21.87,1863,71
629,DEV-001033,Seattle,65.46,503,20
630,DEV-001034;DEV-001035,San Francisco,15.56,1504,84
631,DEV-001036,San Francisco,17.8,1635,55
632,DEV-001037,Seattle,71.84,1611,92
633,DEV-001038;DEV-001039;DEV-001040,New York,72.29,140,6
634,DEV-001041,Austin,153.27,994,29
635,DEV-001042;DEV-001043,Houston,52.45,1834,57
636,DEV-001044,Austin,61.18,127,3
637,DEV-001045,Miami,175.32,1458,59
638,DEV-001046;DEV-001047,Seattle,177.12,658,47
639,DEV-001048;DEV-001049,Houston,49.92,887,28
640,DEV-001050;DEV-001051;DEV-001052,Los Angeles,82.53,1428,50
641,DEV-001053,Houston,42.9,738,28
642,DEV-001054,Los Angeles,13.29,44,3
643,DEV-001055,Los Angeles,33.77,493,23
644,DEV-001056;DEV-001057,Seattle,121.57,848,34
645,DEV-001058;DEV-001059,New York,117.37,1067,28
646,DEV-001060;DEV-001061,San Francisco,15.21,687,24
647,DEV-001062;DEV-001063;DEV-001064,San Francisco,26.92,47,3
648,DEV-001065,Seattle,120.07,1096,86
649,DEV-001066,Chicago,22.72,776,47
650,DEV-001067;DEV-001068,Boston,166.38,227,11
651,DEV-001069,San Francisco,37.6,997,31
652,DEV-001070,Boston,40.38,1764,95
653,DEV-001071;DEV-001072,Miami,22.92,296,22
654,DEV-001073,Los Angeles,97.72,1214,38
655,DEV-001074;DEV-001075,Seattle,79.32,1509,91
656,DEV-001076,Seattle,68.51,1559,105
657,DEV-001077;DEV-001078,Austin,137.24,1014,27
658,DEV-001079,Los Angeles,214.02,646,23
659,DEV-001080,Miami,123.01,182,11
660,DEV-001081,New York,70.71,418,12
661,DEV-001082;DEV-001083,Miami,242.67,639,22
662,DEV-001084,San Francisco,14.41,1379,64
663,DEV-001085;DEV-001086,Austin,12.71,1516,91
664,DEV-001087;DEV-001088,Houston,27.7,1383,86
665,DEV-001089;DEV-001090;DEV-001091,Houston,150.19,943,67
666,DEV-001092,Houston,26.52,546,32
667,DEV-001093;DEV-001094,Los Angeles,34.01,1955,41
668,DEV-001095,Seattle,37.22,1329,68
669,DEV-001096;DEV-001097;DEV-001098,Miami,72.29,1947,122
670,DEV-001099,Boston,124.24,980,67
671,DEV-001100;DEV-001101,Chicago,134.89,1816,107
672,DEV-001102,Seattle,12.36,1895,82
673,DEV-001103,Boston,123.94,1255,87
674,DEV-001104;DEV-001105,Boston,189.38,778,24
675,DEV-001106;DEV-001107,Boston,94.35,1201,51
676,DEV-001108,Boston,43.27,938,73
677,DEV-001109;DEV-001110,San Francisco,19.13,328,12
678,DEV-001111;DEV-001112;DEV-001113,New York,62.07,1944,145
679,DEV-001114,Chicago,107.81,139,7
680,DEV-001115;DEV-001116;DEV-001117,Seattle,196.83,544,33
681,DEV-001118;DEV-001119,New York,37.44,813,34
682,DEV-001120;DEV-001121,Houston,27.14,346,25
683,DEV-001122,Seattle,61.83,1600,97
684,DEV-001123,New York,88.42,811,25
685,DEV-001124,Chicago,79.26,1435,54
686,DEV-001125,Los Angeles,238.98,959,26
687,DEV-001126,Austin,60.76,151,5
688,DEV-001127;DEV-001128;DEV-001129,Los Angeles,82.21,1335,106
689,DEV-001130,Boston,63.83,1086,56
690,DEV-001131,Miami,48.31,174,12
691,DEV-001132;DEV-001133,Miami,161.82,1750,66
692,DEV-001134;DEV-001135;DEV-001136,Boston,129.32,1753,60
693,DEV-001137,Miami,180.83,241,6
694,DEV-001138,New York,23.64,616,39
695,DEV-001139,Houston,160.36,679,40
696,DEV-001140,Chicago,70.91,413,18
697,DEV-001141,Chicago,28.08,1241,55
698,DEV-001142;DEV-001143,San Francisco,211.89,103,7
699,DEV-001144,Los Angeles,96.44,83,5
700,DEV-001145;DEV-001146,New York,31.71,675,16
701,DEV-001147;DEV-001148,Miami,239.06,1446,96
702,DEV-001149;DEV-001150,Chicago,52.6,959,39
703,DEV-001151;DEV-001152,Austin,30.45,1811,139
704,DEV-001153,Miami,86.53,359,25
705,DEV-001154;DEV-001155,New York,119.9,963,49
706,DEV-001156,Boston,130.68,875,39
707,DEV-001157,Boston,95.91,939,65
708,DEV-001158;DEV-001159,Chicago,167.64,1772,89
709,DEV-001160;DEV-001161,Seattle,184.07,1077,59
710,DEV-001162,Boston,40.0,439,9
711,DEV-001163;DEV-001164;DEV-001165,San Francisco,68.15,1312,32
712,DEV-001166,Austin,126.89,445,27
713,DEV-001167,Austin,48.1,1638,112
714,DEV-001168,Chicago,61.57,912,46
715,DEV-001169,San Francisco,148.78,1980,72
716,DEV-001170,San Francisco,19.86,1811,128
717,DEV-001171,New York,38.1,899,65
718,DEV-001172,Miami,12.78,524,40
719,DEV-001173,Houston,37.16,925,23
720,DEV-001174;DEV-001175,Houston,78.71,1783,98
721,DEV-001176,Seattle,179.75,517,20
722,DEV-001177;DEV-001178,Seattle,215.02,1866,104
723,DEV-001179;DEV-001180,Chicago,108.86,1575,100
724,DEV-001181,Boston,81.1,775,37
725,DEV-001182,Boston,47.29,983,28
726,DEV-001183;DEV-001184,Seattle,120.28,1038,72
727,DEV-001185,Houston,47.36,260,15
728,DEV-001186,Chicago,65.93,1062,72
729,DEV-001187,Austin,205.73,553,33
730,DEV-001188,New York,15.25,1512,58
731,DEV-001189,Boston,39.37,980,42
732,DEV-001190,Seattle,12.58,1683,113
733,DEV-001191,Houston,210.28,515,26
734,DEV-001192;DEV-001193;DEV-001194,Boston,14.44,353,15
735,DEV-001195;DEV-001196,San Francisco,242.72,1591,78
736,DEV-001197;DEV-001198,Boston,140.59,1634,116
737,DEV-001199,Chicago,13.1,622,28
738,DEV-001200,Seattle,48.16,1171,53
739,DEV-001201,Seattle,35.0,1419,70
740,DEV-001202,Miami,34.88,1829,118
741,DEV-001203,San Francisco,22.11,1834,121
742,DEV-001204,San Francisco,32.19,178,9
743,DEV-001205,Chicago,12.64,568,43
744,DEV-001206,Seattle,135.68,136,5
745,DEV-001207,Austin,31.2,1385,84
746,DEV-001208,Chicago,13.02,1215,31
747,DEV-001209,Miami,44.37,1230,73
748,DEV-001210,Seattle,162.1,485,22
749,DEV-001211,Chicago,13.31,439,29
750,DEV-001212;DEV-001213;DEV-001214,Houston,40.62,331,17
751,DEV-001215,Austin,12.65,1869,120
752,DEV-001216,Seattle,68.17,372,21
753,DEV-001217;DEV-001218,Miami,21.75,1260,86
754,DEV-001219;DEV-001220,New York,35.69,39,3
755,DEV-001221;DEV-001222,Los Angeles,29.34,1734,42
756,DEV-001223;DEV-001224,Los Angeles,208.58,1591,60
757,DEV-001225;DEV-001226,Austin,155.66,339,22
758,DEV-001227,New York,193.69,116,9
759,DEV-001228;DEV-001229,Boston,93.8,918,45
760,DEV-001230,Houston,73.73,530,28
761,DEV-001231,Boston,28.63,1921,87
762,DEV-001232;DEV-001233;DEV-001234,Los Angeles,45.05,1018,41
763,DEV-001235;DEV-001236,Miami,22.24,1307,60
764,DEV-001237,Houston,64.75,459,21
765,DEV-001238,New York,38.23,824,65
766,DEV-001239;DEV-001240,Los Angeles,94.5,81,3
767,DEV-001241;DEV-001242,Boston,136.5,1308,94
768,DEV-001243,Seattle,33.56,1916,58
769,DEV-001244;DEV-001245;DEV-001246,Miami,29.99,647,37
770,DEV-001247;DEV-001248;DEV-001249,Boston,68.39,1249,31
771,DEV-001250;DEV-001251;DEV-001252,Seattle,199.27,504,38
772,DEV-001253,Chicago,181.72,515,29
773,DEV-001254,San Francisco,117.57,936,57
774,DEV-001255;DEV-001256;DEV-001257,Chicago,18.26,1706,34
775,DEV-001258,Miami,12.78,1852,61
776,DEV-001259;DEV-001260;DEV-001261,San Francisco,33.07,1157,87
777,DEV-001262,Austin,157.73,423,14
778,DEV-001263,Austin,179.01,799,52
779,DEV-001264;DEV-001265,Miami,80.88,1819,142
780,DEV-001266;DEV-001267,Boston,31.86,1883,49
781,DEV-001268;DEV-001269,San Francisco,100.34,909,72
782,DEV-001270,Austin,12.44,1737,86
783,DEV-001271;DEV-001272;DEV-001273,San Francisco,67.2,259,11
784,DEV-001274,Miami,32.24,199,15
785,DEV-001275,Boston,36.49,1135,69
786,DEV-001276,Austin,28.02,1087,58
787,DEV-001277;DEV-001278;DEV-001279,Houston,81.01,1481,46
788,DEV-001280,New York,46.58,1029,24
789,DEV-001281;DEV-001282;DEV-001283,Los Angeles,139.76,356,23
790,DEV-001284,Boston,125.5,377,14
791,DEV-001285,Seattle,52.15,1065,60
792,DEV-001286,Boston,43.34,514,22
793,DEV-001287;DEV-001288,San Francisco,202.49,656,48
794,DEV-001289;DEV-001290;DEV-001291,New York,84.0,949,34
795,DEV-001292,Seattle,225.19,786,37
796,DEV-001293;DEV-001294,New York,84.29,839,39
797,DEV-001295,New York,56.3,1916,122
798,DEV-001296,Chicago,40.11,1196,86
799,DEV-001297,Houston,47.23,66,3
800,DEV-001298;DEV-001299,Seattle,48.98,1199,93
801,DEV-001300;DEV-001301,Austin,72.98,1047,42
802,DEV-001302,Chicago,16.31,1068,72
803,DEV-001303,Miami,20.57,591,37
804,DEV-001304;DEV-001305,Boston,20.6,1905,56
805,DEV-001306,New York,241.65,932,39
806,DEV-001307;DEV-001308,Austin,61.7,651,48
807,DEV-001309;DEV-001310,Seattle,195.23,955,54
808,DEV-001311;DEV-001312;DEV-001313,San Francisco,237.82,1769,54
809,DEV-001314,Austin,202.51,1402,102
810,DEV-001315;DEV-001316;DEV-001317,San Francisco,97.98,136,3
811,DEV-001318,San Francisco,26.06,1240,36
812,DEV-001319,New York,93.44,1367,58
813,DEV-001320,New York,38.09,757,43
814,DEV-001321;DEV-001322,Austin,125.4,1021,72
815,DEV-001323;DEV-001324,Houston,70.6,1321,57
816,DEV-001325,New York,38.94,533,26
817,DEV-001326;DEV-001327;DEV-001328,Miami,53.97,1932,148
818,DEV-001329,Miami,40.61,176,10
819,DEV-001330;DEV-001331,San Francisco,65.3,683,19
820,DEV-001332,Miami,134.78,979,21
821,DEV-001333;DEV-001334,Los Angeles,79.9,1161,55
822,DEV-001335;DEV-001336;DEV-001337,Boston,84.62,256,12
823,DEV-001338;DEV-001339,Miami,85.67,138,7
824,DEV-001340,Chicago,49.8,254,12
825,DEV-001341;DEV-001342,Los Angeles,145.07,447,30
826,DEV-001343;DEV-001344,Chicago,17.32,929,41
827,DEV-001345,Austin,33.93,474,19
828,DEV-001346,Austin,66.84,619,18
829,DEV-001347,Houston,16.82,240,11
830,DEV-001348,Los Angeles,77.86,1841,67
831,DEV-001349;DEV-001350,Houston,138.19,522,36
832,DEV-001351,Boston,46.46,1483,78
833,DEV-001352;DEV-001353;DEV-001354,Miami,75.16,674,27
834,DEV-001355,New York,95.53,362,21
835,DEV-001356,Houston,34.63,1691,99
836,DEV-001357;DEV-001358,San Francisco,77.2,303,11
837,DEV-001359,New York,67.89,1339,96
838,DEV-001360,Houston,141.44,738,48
839,DEV-001361,New York,39.7,1651,94
840,DEV-001362;DEV-001363,Chicago,12.2,1315,70
841,DEV-001364,Austin,202.47,1320,78
842,DEV-001365;DEV-001366,Chicago,46.98,1440,93
843,DEV-001367,Miami,18.02,1383,30
844,DEV-001368,Austin,50.97,608,45
845,DEV-001369;DEV-001370,Miami,40.86,1090,31
846,DEV-001371;DEV-001372,Boston,32.8,1866,106
847,DEV-001373,Boston,67.21,437,34
848,DEV-001374,Chicago,195.29,1280,102
849,DEV-001375,Austin,19.43,1659,51
850,DEV-001376,New York,211.94,1417,77
851,DEV-001377;DEV-001378;DEV-001379,Miami,209.66,1823,110
852,DEV-001380,Los Angeles,41.1,810,42
853,DEV-001381,Miami,179.42,1395,55
854,DEV-001382,San Francisco,13.75,807,36
855,DEV-001383;DEV-001384,Houston,18.46,277,20
856,DEV-001385;DEV-001386,Houston,86.53,205,9
857,DEV-001387,Chicago,19.07,719,37
858,DEV-001388,Miami,87.23,1957,86
859,DEV-001389,Seattle,113.96,223,6
860,DEV-001390,Miami,215.12,1901,41
861,DEV-001391,Chicago,33.03,693,29
862,DEV-001392;DEV-001393,Miami,13.92,1161,30
863,DEV-001394,Houston,176.71,1771,93
864,DEV-001395,Austin,140.23,144,9
865,DEV-001396,Boston,65.51,1433,87
866,DEV-001397,Houston,42.38,134,6
867,DEV-001398;DEV-001399;DEV-001400,Miami,33.53,1370,30
868,DEV-001401,New York,187.31,897,64
869,DEV-001402;DEV-001403,Boston,23.04,1589,78
870,DEV-001404;DEV-001405,Seattle,12.82,1378,93
871,DEV-001406;DEV-001407;DEV-001408,New York,128.82,1339,35
872,DEV-001409;DEV-001410;DEV-001411,Houston,41.29,923,19
873,DEV-001412;DEV-001413,San Francisco,24.4,1130,76
874,DEV-001414;DEV-001415,San Francisco,87.68,1531,97
875,DEV-001416,San Francisco,33.19,467,24
876,DEV-001417;DEV-001418,Los Angeles,53.41,1908,41
877,DEV-001419,San Francisco,101.57,1531,70
878,DEV-001420;DEV-001421,San Francisco,94.84,533,34
879,DEV-001422;DEV-001423,Boston,88.11,1264,93
880,DEV-001424;DEV-001425;DEV-001426,Austin,29.0,1041,54
881,DEV-001427,Houston,151.17,1624,125
882,DEV-001428,Houston,106.03,529,24
883,DEV-001429,Austin,158.78,1467,113
884,DEV-001430;DEV-001431;DEV-001432,Boston,90.88,57,3
885,DEV-001433,Los Angeles,44.37,1300,83
886,DEV-001434,Chicago,23.62,1052,63
887,DEV-001435;DEV-001436;DEV-001437,New York,50.81,957,29
888,DEV-001438;DEV-001439;DEV-001440,New York,90.19,1823,44
889,DEV-001441,Los Angeles,36.6,233,16
890,DEV-001442,Chicago,23.0,435,26
891,DEV-001443;DEV-001444;DEV-001445,Miami,28.15,1439,86
892,DEV-001446,San Francisco,65.38,1286,94
893,DEV-001447;DEV-001448,San Francisco,26.55,914,36
894,DEV-001449;DEV-001450,Miami,19.96,888,47
895,DEV-001451;DEV-001452,Miami,212.57,93,3
896,DEV-001453;DEV-001454;DEV-001455,Chicago,73.78,1016,32
897,DEV-001456;DEV-001457,New York,12.29,698,22
898,DEV-001458,Austin,24.13,996,73
899,DEV-001459;DEV-001460,Seattle,128.97,95,2
900,DEV-001461;DEV-001462,Chicago,62.96,455,18
901,DEV-001463;DEV-001464,Austin,67.64,951,69
902,DEV-001465;DEV-001466,New York,143.47,1022,76
903,DEV-001467,Chicago,29.41,1872,58
904,DEV-001468;DEV-001469,Austin,98.71,137,8
905,DEV-001470;DEV-001471,Los Angeles,223.45,749,57
906,DEV-001472,Austin,49.37,1957,117
907,DEV-001473,San Francisco,214.57,59,3
908,DEV-001474,Chicago,22.79,252,16
909,DEV-001475,Houston,108.61,953,73
910,DEV-001476,Austin,82.92,1215,25
911,DEV-001477,Austin,18.98,146,9
912,DEV-001478;DEV-001479,Los Angeles,53.36,1935,60
913,DEV-001480,Seattle,39.32,1270,84
914,DEV-001481,New York,141.48,325,11
915,DEV-001482;DEV-001483,Austin,12.37,757,31
916,DEV-001484;DEV-001485;DEV-001486,Austin,36.77,572,42
917,DEV-001487;DEV-001488;DEV-001489,Miami,15.94,443,26
918,DEV-001490,Los Angeles,212.7,557,31
919,DEV-001491,Chicago,40.2,1435,95
920,DEV-001492;DEV-001493,Austin,118.04,386,23
921,DEV-001494;DEV-001495;DEV-001496,San Francisco,127.84,201,15
922,DEV-001497;DEV-001498,Houston,152.92,1416,54
923,DEV-001499;DEV-001500,Boston,73.79,1658,34
924,DEV-001501,Boston,59.35,707,36
925,DEV-001502,Chicago,14.17,1332,100
926,DEV-001503,Chicago,72.89,534,33
927,DEV-001504,New York,40.12,476,21
928,DEV-001505;DEV-001506;DEV-001507,San Francisco,15.42,179,6
929,DEV-001508,Miami,15.23,316,25
930,DEV-001509;DEV-001510,Miami,22.53,1860,84
931,DEV-001511;DEV-001512,Austin,145.76,1217,25
932,DEV-001513;DEV-001514,Austin,20.73,552,38
933,DEV-001515,Miami,99.52,1409,87
934,DEV-001516;DEV-001517,San Francisco,239.0,1971,117
935,DEV-001518;DEV-001519,Boston,222.91,640,32
936,DEV-001520,Seattle,133.64,1370,99
937,DEV-001521;DEV-001522,San Francisco,84.93,54,3
938,DEV-001523,Boston,51.05,1506,77
939,DEV-001524;DEV-001525,Boston,55.56,277,19
940,DEV-001526,Seattle,14.23,1749,113
941,DEV-001527;DEV-001528,Houston,25.88,1892,111
942,DEV-001529;DEV-001530,Los Angeles,62.71,1169,24
943,DEV-001531;DEV-001532,Chicago,40.89,1521,107
944,DEV-001533,Austin,26.8,1029,46
945,DEV-001534;DEV-001535,Miami,73.48,809,40
946,DEV-001536;DEV-001537,Seattle,78.11,654,26
947,DEV-001538,Houston,210.85,1929,62
948,DEV-001539;DEV-001540,Austin,59.17,1336,79
949,DEV-001541;DEV-001542,Houston,29.84,1523,53
950,DEV-001543,Houston,20.77,1418,94
951,DEV-001544,Los Angeles,15.15,1079,41
952,DEV-001545,San Francisco,28.55,963,22
953,DEV-001546,Houston,83.88,172,10
954,DEV-001547,San Francisco,111.18,1069,70
955,DEV-001548,Houston,52.91,1429,33
956,DEV-001549;DEV-001550,Miami,18.3,435,28
957,DEV-001551;DEV-001552,Miami,217.25,846,61
958,DEV-001553,Chicago,19.41,449,20
959,DEV-001554,Chicago,24.76,1014,63
960,DEV-001555;DEV-001556,Houston,25.57,698,15
961,DEV-001557;DEV-001558,San Francisco,19.81,74,3
962,DEV-001559,Chicago,19.06,481,17
963,DEV-001560;DEV-001561,Austin,162.53,1507,114
964,DEV-001562;DEV-001563,Seattle,16.92,229,17
965,DEV-001564;DEV-001565;DEV-001566,Los Angeles,14.44,1641,111
966,DEV-001567;DEV-001568,Miami,41.69,839,29
967,DEV-001569,Austin,119.09,1519,91
968,DEV-001570,Austin,16.62,1010,54
969,DEV-001571,Chicago,72.89,1869,132
970,DEV-001572;DEV-001573,Miami,144.1,1806,74
971,DEV-001574,Houston,205.31,1913,90
972,DEV-001575,New York,46.03,1985,68
973,DEV-001576;DEV-001577;DEV-001578,New York,17.71,1693,122
974,DEV-001579,Boston,153.01,749,55
975,DEV-001580,Los Angeles,13.2,523,11
976,DEV-001581;DEV-001582;DEV-001583,Seattle,100.78,577,34
977,DEV-001584;DEV-001585,Boston,20.59,287,20
978,DEV-001586,New York,33.16,1636,118
979,DEV-001587;DEV-001588;DEV-001589,Houston,40.81,375,17
980,DEV-001590,Houston,70.58,513,16
981,DEV-001591;DEV-001592,Austin,13.65,292,13
982,DEV-001593;DEV-001594,Austin,115.55,1293,73
983,DEV-001595,Los Angeles,111.15,1961,142
984,DEV-001596,New York,23.17,306,18
985,DEV-001597,San Francisco,24.67,980,21
986,DEV-001598;DEV-001599,New York,140.6,407,23
987,DEV-001600,Miami,199.84,1555,32
988,DEV-001601;DEV-001602,Miami,92.11,1233,78
989,DEV-001603;DEV-001604,Los Angeles,103.56,706,18
990,DEV-001605;DEV-001606;DEV-001607,Chicago,29.33,1863,45
991,DEV-001608;DEV-001609,Austin,33.58,1625,51
992,DEV-001610,Boston,60.23,515,29
