Device_ID,Is_Jailbroken,Device_Threat_Rating
DEV-001156,False,Low
DEV-001157,False,Low
DEV-001158,False,Medium
DEV-001159,False,Low
DEV-001160,False,Low
DEV-001161,True,High
DEV-001162,False,Low
DEV-001163,False,Low
DEV-001164,False,Low
DEV-001165,False,Low
DEV-001166,False,Low
DEV-001167,False,Low
DEV-001168,False,Low
DEV-001169,False,Low
DEV-001170,False,Low
DEV-001171,False,Low
DEV-001172,False,Medium
DEV-001173,False,Low
DEV-001174,False,Medium
DEV-001175,False,Low
DEV-001176,False,Low
DEV-001177,False,Low
DEV-001178,False,Low
DEV-001179,False,Low
DEV-001180,False,Low
DEV-001181,False,Low
DEV-001182,True,High
DEV-001183,False,Low
DEV-001184,False,Low
DEV-001185,False,Low
DEV-001186,False,Low
DEV-001187,False,Low
DEV-001188,False,Low
DEV-001189,False,Low
DEV-001190,False,Medium
DEV-001191,False,Low
DEV-001192,False,Low
DEV-001193,False,Low
DEV-001194,False,Low
DEV-001195,True,High
DEV-001196,False,Low
DEV-001197,False,Low
DEV-001198,False,Low
DEV-001199,False,Low
DEV-001200,False,Medium
DEV-001201,False,Low
DEV-001202,False,Low
DEV-001203,False,Low
DEV-001204,False,Medium
DEV-001205,False,Low
DEV-001206,False,Low
DEV-001207,False,Low
DEV-001208,False,Low
DEV-001209,False,Low
DEV-001210,False,Low
DEV-001211,False,Low
DEV-001212,False,Low
DEV-001213,False,Low
DEV-001214,False,Low
DEV-001215,False,Low
DEV-001216,False,Low
DEV-001217,False,Low
DEV-001218,False,Low
DEV-001219,False,Low
DEV-001220,False,Low
DEV-001221,False,Low
DEV-001222,False,Low
DEV-001223,False,Medium
DEV-001224,False,Low
DEV-001225,False,Low
DEV-001226,False,Low
DEV-001227,False,Low
DEV-001228,False,Low
DEV-001229,False,Low
DEV-001230,True,High
DEV-001231,False,Low
DEV-001232,False,Low
DEV-001233,True,High
DEV-001234,False,Low
DEV-001235,False,Low
DEV-001236,True,Medium
DEV-001237,False,Low
DEV-001238,False,Medium
DEV-001239,False,Low
DEV-001240,False,Low
DEV-001241,False,Low
DEV-001242,False,Medium
DEV-001243,False,Low
DEV-001244,False,Low
DEV-001245,False,Low
DEV-001246,False,Low
DEV-001247,False,Medium
DEV-001248,True,Medium
DEV-001249,False,Low
DEV-001250,False,Low
DEV-001251,True,Medium
DEV-001252,False,Low
DEV-001253,False,Low
DEV-001254,False,Low
DEV-001255,False,Low
DEV-001256,True,High
DEV-001257,False,Low
DEV-001258,False,Low
DEV-001259,False,Low
DEV-001260,False,Low
DEV-001261,False,Low
DEV-001262,False,Low
DEV-001263,False,Low
DEV-001264,False,Low
DEV-001265,True,High
DEV-001266,False,Medium
DEV-001267,True,High
DEV-001268,False,Low
DEV-001269,False,Medium
DEV-001270,False,Low
DEV-001271,False,Low
DEV-001272,False,Low
DEV-001273,False,Low
DEV-001274,False,Low
DEV-001275,False,Low
DEV-001276,False,Low
DEV-001277,False,Low
DEV-001278,False,Low
DEV-001279,False,Medium
DEV-001280,False,Low
DEV-001281,False,Low
DEV-001282,False,Low
DEV-001283,False,Low
DEV-001284,False,Low
DEV-001285,False,Low
DEV-001286,False,Low
DEV-001287,False,Low
DEV-001288,False,Low
DEV-001289,False,Low
DEV-001290,False,Low
DEV-001291,False,Low
DEV-001292,False,Low
DEV-001293,False,Low
DEV-001294,False,Low
DEV-001295,False,Low
DEV-001296,False,Low
DEV-001297,False,Low
DEV-001298,False,Low
DEV-001299,False,Low
DEV-001300,False,Low
DEV-001301,False,Low
DEV-001302,False,Medium
DEV-001303,False,Low
DEV-001304,False,Low
DEV-001305,False,Low
DEV-001306,False,Low
DEV-001307,False,Low
DEV-001308,False,Low
DEV-001309,False,Low
DEV-001310,False,Low
DEV-001311,False,Low
DEV-001312,False,Low
DEV-001313,False,Medium
DEV-001314,False,Low
DEV-001315,False,Low
DEV-001316,False,Low
DEV-001317,True,High
DEV-001318,True,Medium
DEV-001319,False,Low
DEV-001320,False,Low
DEV-001321,False,Low
DEV-001322,False,Low
DEV-001323,False,Low
DEV-001324,False,Low
DEV-001325,False,Medium
DEV-001326,False,Low
DEV-001327,False,Low
DEV-001328,False,Low
DEV-001329,False,Low
DEV-001330,False,Low
DEV-001331,False,Low
DEV-001332,False,Low
DEV-001333,False,Low
DEV-001334,False,Low
DEV-001335,False,Medium
DEV-001336,False,Low
DEV-001337,False,Low
DEV-001338,False,Low
DEV-001339,False,Low
DEV-001340,False,Low
DEV-001341,False,Low
DEV-001342,False,Low
DEV-001343,False,Low
DEV-001344,False,Low
DEV-001345,False,Low
DEV-001346,False,Low
DEV-001347,False,Low
DEV-001348,False,Low
DEV-001349,False,Low
DEV-001350,False,Low
DEV-001351,False,Low
DEV-001352,False,Low
DEV-001353,False,Low
DEV-001354,False,Low
DEV-001355,False,Low
DEV-001356,True,High
DEV-001357,False,Low
DEV-001358,False,Low
DEV-001359,False,Low
DEV-001360,False,Low
DEV-001361,False,Low
DEV-001362,False,Low
DEV-001363,False,Low
DEV-001364,False,Low
DEV-001365,False,Low
DEV-001366,False,Low
DEV-001367,False,Low
DEV-001368,False,Low
DEV-001369,False,Low
DEV-001370,False,Low
DEV-001371,False,Low
DEV-001372,False,Low
DEV-001373,False,Low
DEV-001374,False,Low
DEV-001375,False,Low
DEV-001376,False,Low
DEV-001377,False,Low
DEV-001378,False,Low
DEV-001379,False,Low
DEV-001380,False,Low
DEV-001381,False,Low
DEV-001382,False,Low
DEV-001383,False,Low
DEV-001384,False,Low
DEV-001385,True,High
DEV-001386,False,Low
DEV-001387,True,Medium
DEV-001388,False,Low
DEV-001389,False,Low
DEV-001390,False,Low
DEV-001391,False,Low
DEV-001392,False,Medium
DEV-001393,False,Low
DEV-001394,False,Medium
DEV-001395,False,Low
DEV-001396,False,Low
DEV-001397,True,Medium
DEV-001398,False,Medium
DEV-001399,False,Low
DEV-001400,True,Medium
DEV-001401,False,Low
DEV-001402,False,Medium
DEV-001403,False,Low
DEV-001404,False,Low
DEV-001405,False,Low
DEV-001406,False,Low
DEV-001407,False,Low
DEV-001408,False,Medium
DEV-001409,False,Low
DEV-001410,False,Low
DEV-001411,False,Low
DEV-001412,False,Medium
DEV-001413,False,Low
DEV-001414,False,Low
DEV-001415,False,Low
DEV-001416,False,Low
DEV-001417,False,Low
DEV-001418,False,Medium
DEV-001419,False,Low
DEV-001420,False,Low
DEV-001421,False,Low
DEV-001422,False,Low
DEV-001423,False,Low
DEV-001424,False,Low
DEV-001425,False,Low
DEV-001426,False,Low
DEV-001427,False,Low
DEV-001428,False,Medium
DEV-001429,False,Low
DEV-001430,False,Low
DEV-001431,False,Low
DEV-001432,False,Low
DEV-001433,False,Low
DEV-001434,False,Medium
DEV-001435,False,Low
DEV-001436,False,Low
DEV-001437,False,Low
DEV-001438,False,Medium
DEV-001439,False,Low
DEV-001440,False,Low
DEV-001441,False,Low
DEV-001442,False,Low
DEV-001443,False,Low
DEV-001444,False,Medium
DEV-001445,False,Low
DEV-001446,False,Low
DEV-001447,False,Low
DEV-001448,False,Low
DEV-001449,False,Low
DEV-001450,False,Low
DEV-001451,True,Medium
DEV-001452,False,Low
DEV-001453,False,Low
DEV-001454,False,Low
DEV-001455,False,Low
DEV-001456,False,Low
DEV-001457,False,Low
DEV-001458,False,Low
DEV-001459,True,High
DEV-001460,False,Low
DEV-001461,False,Low
DEV-001462,False,Low
DEV-001463,False,Low
DEV-001464,False,Low
DEV-001465,False,Low
DEV-001466,False,Low
DEV-001467,False,Low
DEV-001468,False,Low
DEV-001469,False,Low
DEV-001470,False,Low
DEV-001471,False,Low
DEV-001472,False,Low
DEV-001473,False,Low
DEV-001474,False,Low
DEV-001475,False,Low
DEV-001476,False,Low
DEV-001477,False,Low
DEV-001478,False,Low
DEV-001479,False,Low
DEV-001480,False,Medium
DEV-001481,False,Medium
DEV-001482,False,Medium
DEV-001483,False,Low
DEV-001484,False,Low
DEV-001485,False,Low
DEV-001486,False,Low
DEV-001487,False,Low
DEV-001488,False,Medium
DEV-001489,False,Low
DEV-001490,False,Low
DEV-001491,False,Low
DEV-001492,False,Low
DEV-001493,False,Low
DEV-001494,False,Low
DEV-001495,False,Low
DEV-001496,False,Low
DEV-001497,False,Low
DEV-001498,False,Low
DEV-001499,False,Low
DEV-001500,False,Low
DEV-001501,False,Low
DEV-001502,False,Low
DEV-001503,False,Medium
DEV-001504,False,Low
DEV-001505,False,Low
DEV-001506,False,Low
DEV-001507,False,Medium
DEV-001508,False,Low
DEV-001509,False,Low
DEV-001510,False,Low
DEV-001511,False,Low
DEV-001512,True,Medium
DEV-001513,False,Low
DEV-001514,False,Low
DEV-001515,False,Low
DEV-001516,False,Low
DEV-001517,False,Low
DEV-001518,False,Low
DEV-001519,False,Medium
DEV-001520,False,Low
DEV-001521,False,Low
DEV-001522,False,Low
DEV-001523,False,Low
DEV-001524,False,Low
DEV-001525,False,Low
DEV-001526,False,Low
DEV-001527,False,Low
DEV-001528,False,Low
DEV-001529,False,Medium
DEV-001530,False,Low
DEV-001531,False,Low
DEV-001532,False,Low
DEV-001533,False,Low
DEV-001534,True,Medium
DEV-001535,False,Low
DEV-001536,False,Low
DEV-001537,False,Low
DEV-001538,False,Low
DEV-001539,False,Low
DEV-001540,False,Low
DEV-001541,False,Low
DEV-001542,False,Low
DEV-001543,False,Low
DEV-001544,False,Low
DEV-001545,True,Medium
DEV-001546,False,Low
DEV-001547,False,Low
DEV-001548,False,Low
DEV-001549,False,Low
DEV-001550,False,Low
DEV-001551,False,Low
DEV-001552,False,Low
DEV-001553,False,Medium
DEV-001554,False,Low
DEV-001555,False,Low
DEV-001556,False,Low
DEV-001557,False,Low
DEV-001558,False,Low
DEV-001559,False,Low
DEV-001560,False,Low
DEV-001561,False,Low
DEV-001562,False,Low
DEV-001563,False,Medium
DEV-001564,False,Low
DEV-001565,False,Low
DEV-001566,False,Low
DEV-001567,False,Low
DEV-001568,False,Low
DEV-001569,False,Low
DEV-001570,False,Low
DEV-001571,False,Low
DEV-001572,False,Low
DEV-001573,False,Low
DEV-001574,False,Low
DEV-001575,False,Low
DEV-001576,False,Low
DEV-001577,False,Low
DEV-001578,False,Low
DEV-001579,False,Low
DEV-001580,False,Low
DEV-001581,False,Low
DEV-001582,False,Low
DEV-001583,False,Low
DEV-001584,False,Low
DEV-001585,False,Medium
DEV-001586,False,Low
DEV-001587,False,Low
DEV-001588,False,Low
DEV-001589,False,Low
DEV-001590,False,Low
DEV-001591,False,Low
DEV-001592,False,Low
DEV-001593,False,Low
DEV-001594,False,Low
DEV-001595,False,Low
DEV-001596,False,Low
DEV-001597,False,Low
DEV-001598,False,Low
DEV-001599,True,High
DEV-001600,False,Low
DEV-001601,False,Low
DEV-001602,False,Low
DEV-001603,False,Low
DEV-001604,False,Low
DEV-001605,False,Low
DEV-001606,False,Low
DEV-001607,False,Low
DEV-001608,False,Low
DEV-001609,False,Low
DEV-001610,False,Low
DEV-001611,False,Low
DEV-001612,False,Low
DEV-001613,False,Low
DEV-001614,False,Low
DEV-001615,False,Low
DEV-001616,False,Low
DEV-001617,False,Low
DEV-001618,False,Low
DEV-001619,False,Low
DEV-001620,False,Low
DEV-001621,False,Low
DEV-001622,False,Low
DEV-001623,False,Low
DEV-001624,False,Low
DEV-001625,False,Low
DEV-001626,False,Low
DEV-001627,False,Low
DEV-001628,False,Low
DEV-001629,False,Low
DEV-001630,False,Low
DEV-001631,False,Low
DEV-001632,False,Low
DEV-001633,True,High
DEV-001634,False,Low
DEV-001635,False,Low
DEV-001636,False,Low
DEV-001637,False,Low
DEV-001638,True,High
DEV-001639,False,Low
DEV-001640,False,Low
DEV-001641,False,Low
DEV-001642,False,Low
DEV-001643,False,Low
DEV-001644,False,Low
DEV-001645,False,Low
DEV-001646,False,Low
DEV-001647,False,Low
DEV-001648,True,High
DEV-001649,False,Low
DEV-001650,False,Low
DEV-001651,False,Low
DEV-001652,False,Low
DEV-001653,False,Low
DEV-001654,False,Low
DEV-001655,False,Low
DEV-001656,True,Medium
DEV-001657,False,Low
DEV-001658,False,Low
DEV-001659,False,Low
DEV-001660,True,High
DEV-001661,False,Low
DEV-001662,False,Low
DEV-001663,False,Low
DEV-001664,False,Low
DEV-001665,False,Low
DEV-001666,False,Low
DEV-001667,False,Low
DEV-001668,False,Low
DEV-001669,False,Low
DEV-001670,False,Low
DEV-001671,False,Low
DEV-001672,False,Medium
DEV-001673,False,Low
DEV-001674,False,Low
DEV-001675,False,Low
DEV-001676,False,Low
DEV-001677,False,Low
DEV-001678,False,Medium
DEV-001679,False,Low
DEV-001680,False,Low
DEV-001681,False,Low
DEV-001682,False,Low
DEV-001683,False,Low
DEV-001684,False,Low
DEV-001685,False,Low
DEV-001686,False,Low
DEV-001687,False,Low
DEV-001688,False,Low
DEV-001689,False,Low
DEV-001690,False,Low
DEV-001691,False,Low
DEV-001692,False,Low
DEV-001693,False,Low
DEV-001694,False,Low
DEV-001695,False,Low
DEV-001696,False,Low
DEV-001697,False,Low
DEV-001698,False,Low
DEV-001699,False,Low
DEV-001700,False,Low
DEV-001701,False,Low
DEV-001702,True,Medium
DEV-001703,False,Low
DEV-001704,False,Low
DEV-001705,True,High
DEV-001706,False,Low
DEV-001707,False,Low
DEV-001708,False,Low
DEV-001709,False,Low
DEV-001710,False,Low
DEV-001711,False,Medium
DEV-001712,False,Low
DEV-001713,False,Low
DEV-001714,False,Low
DEV-001715,False,Low
DEV-001716,True,Medium
DEV-001717,False,Low
DEV-001718,False,Low
DEV-001719,False,Low
DEV-001720,False,Medium
DEV-001721,False,Medium
DEV-001722,False,Low
DEV-001723,True,Medium
DEV-001724,False,Low
DEV-001725,False,Low
DEV-001726,False,Low
DEV-001727,False,Low
DEV-001728,False,Low
DEV-001729,False,Low
DEV-001730,False,Low
DEV-001731,False,Low
DEV-001732,False,Low
DEV-001733,False,Low
DEV-001734,False,Low
DEV-001735,False,Low
DEV-001736,False,Low
DEV-001737,False,Low
DEV-001738,False,Low
DEV-001739,False,Low
DEV-001740,False,Low
DEV-001741,False,Low
DEV-001742,False,Medium
DEV-001743,False,Low
DEV-001744,False,Low
DEV-001745,False,Medium
DEV-001746,False,Low
DEV-001747,False,Low
DEV-001748,False,Low
DEV-001749,False,Low
DEV-001750,False,Low
DEV-001751,False,Low
DEV-001752,False,Low
DEV-001753,False,Low
DEV-001754,True,Medium
DEV-001755,False,Low
DEV-001756,False,Low
DEV-001757,False,Low
DEV-001758,False,Low
DEV-001759,False,Low
DEV-001760,False,Low
DEV-001761,False,Low
DEV-001762,False,Medium
DEV-001763,False,Low
DEV-001764,False,Medium
DEV-001765,False,Medium
DEV-001766,False,Low
DEV-001767,False,Low
DEV-001768,False,Low
DEV-001769,False,Low
DEV-001770,False,Low
DEV-001771,False,Low
DEV-001772,False,Low
DEV-001773,False,Low
DEV-001774,False,Low
DEV-001775,True,High
DEV-001776,False,Low
DEV-001777,False,Low
DEV-001778,False,Medium
DEV-001779,False,Low
DEV-001780,False,Low
DEV-001781,True,High
DEV-001782,False,Low
DEV-001783,False,Low
DEV-001784,False,Low
DEV-001785,False,Low
DEV-001786,False,Low
DEV-001787,False,Low
DEV-001788,False,Low
DEV-001789,False,Low
DEV-001790,False,Low
DEV-001791,False,Low
DEV-001792,False,Low
DEV-001793,False,Low
DEV-001794,False,Low
DEV-001795,False,Low
DEV-001796,False,Low
DEV-001797,False,Low
DEV-001798,False,Low
DEV-001799,False,Low
DEV-001800,False,Low
DEV-001801,False,Low
DEV-001802,False,Low
DEV-001803,False,Low
DEV-001804,False,Medium
DEV-001805,False,Low
DEV-001806,False,Low
DEV-001807,False,Low
DEV-001808,False,Medium
DEV-001809,False,Low
DEV-001810,False,Low
DEV-001811,False,Low
DEV-001812,False,Low
DEV-001813,False,Low
DEV-001814,False,Low
DEV-001815,False,Low
DEV-001816,False,Low
DEV-001817,False,Low
DEV-001818,False,Low
DEV-001819,False,Low
DEV-001820,False,Medium
DEV-001821,False,Low
DEV-001822,False,Low
DEV-001823,False,Low
DEV-001824,False,Low
DEV-001825,False,Low
DEV-001826,True,High
DEV-001827,False,Medium
DEV-001828,False,Low
DEV-001829,False,Low
DEV-001830,False,Low
DEV-001831,False,Low
DEV-001832,False,Low
DEV-001833,False,Low
DEV-001834,False,Low
DEV-001835,False,Low
DEV-001836,False,Low
DEV-001837,False,Low
DEV-001838,False,Low
DEV-001839,False,Low
DEV-001840,False,Low
DEV-001841,False,Low
DEV-001842,False,Low
DEV-001843,False,Low
DEV-001844,False,Low
DEV-001845,False,Low
DEV-001846,False,Low
DEV-001847,False,Low
DEV-001848,False,Low
DEV-001849,False,Low
DEV-001850,False,Low
DEV-001851,False,Low
DEV-001852,False,Low
DEV-001853,False,Low
DEV-001854,False,Low
DEV-001855,False,Low
DEV-001856,False,Low
DEV-001857,False,Low
DEV-001858,False,Low
DEV-001859,False,Low
DEV-001860,False,Low
DEV-001861,False,Low
DEV-001862,True,High
DEV-001863,False,Low
DEV-001864,True,High
DEV-001865,False,Low
DEV-001866,False,Low
DEV-001867,False,Low
DEV-001868,False,Low
DEV-001869,False,Low
DEV-001870,False,Low
DEV-001871,False,Medium
DEV-001872,False,Low
DEV-001873,False,Low
DEV-001874,False,Low
DEV-001875,False,Low
DEV-001876,False,Low
DEV-001877,True,Medium
DEV-001878,False,Low
DEV-001879,True,Medium
DEV-001880,False,Low
DEV-001881,False,Low
DEV-001882,False,Low
DEV-001883,False,Low
DEV-001884,False,Low
DEV-001885,False,Low
DEV-001886,True,Medium
DEV-001887,False,Low
DEV-001888,False,Low
DEV-001889,False,Low
DEV-001890,False,Low
DEV-001891,False,Low
DEV-001892,False,Low
DEV-001893,False,Low
DEV-001894,False,Low
DEV-001895,False,Low
DEV-001896,False,Low
DEV-001897,False,Low
DEV-001898,False,Low
DEV-001899,False,Low
DEV-001900,False,Low
DEV-001901,False,Low
DEV-001902,False,Low
DEV-001903,False,Low
DEV-001904,False,Low
DEV-001905,False,Low
DEV-001906,False,Low
DEV-001907,False,Low
DEV-001908,False,Low
DEV-001909,False,Low
DEV-001910,False,Low
DEV-001911,False,Low
DEV-001912,False,Low
DEV-001913,False,Low
DEV-001914,False,Low
DEV-001915,False,Low
DEV-001916,False,Low
DEV-001917,False,Low
DEV-001918,False,Low
DEV-001919,False,Low
DEV-001920,False,Low
DEV-001921,False,Low
DEV-001922,False,Low
DEV-001923,False,Low
DEV-001924,False,Low
DEV-001925,False,Low
DEV-001926,False,Medium
DEV-001927,False,Low
DEV-001928,False,Low
DEV-001929,False,Medium
DEV-001930,False,Low
DEV-001931,False,Low
DEV-001932,False,Low
DEV-001933,False,Medium
DEV-001934,False,Low
DEV-001935,False,Low
DEV-001936,False,Low
DEV-001937,False,Low
DEV-001938,False,Low
DEV-001939,False,Medium
DEV-001940,False,Low
DEV-001941,False,Low
DEV-001942,False,Low
DEV-001943,False,Low
DEV-001944,False,Low
DEV-001945,False,Low
DEV-001946,False,Low
DEV-001947,False,Low
DEV-001948,False,Low
DEV-001949,False,Medium
DEV-001950,False,Low
DEV-001951,False,Low
DEV-001952,True,Medium
DEV-001953,False,Low
DEV-001954,False,Low
DEV-001955,False,Low
DEV-001956,False,Low
DEV-001957,False,Low
DEV-001958,False,Low
DEV-001959,False,Low
DEV-001960,False,Low
DEV-001961,False,Low
DEV-001962,False,Low
DEV-001963,False,Low
DEV-001964,False,Low
DEV-001965,True,Medium
DEV-001966,False,Low
DEV-001967,False,Low
DEV-001968,False,Low
DEV-001969,False,Low
DEV-001970,False,Medium
DEV-001971,False,Low
DEV-001972,False,Low
DEV-001973,False,Medium
DEV-001974,False,Low
DEV-001975,False,Low
DEV-001976,False,Low
DEV-001977,False,Low
DEV-001978,False,Low
DEV-001979,False,Low
DEV-001980,True,High
DEV-001981,False,Medium
DEV-001982,False,Low
DEV-001983,False,Low
DEV-001984,False,Low
DEV-001985,False,Low
DEV-001986,False,Low
DEV-001987,False,Low
DEV-001988,False,Low
DEV-001989,False,Medium
DEV-001990,False,Low
DEV-001991,False,Low
DEV-001992,False,Low
DEV-001993,False,Low
DEV-001994,False,Low
DEV-001995,False,Low
DEV-001996,False,Low
DEV-001997,False,Low
DEV-001998,False,Low
DEV-001999,False,Low
DEV-002000,False,Low
DEV-002001,False,Low
DEV-002002,False,Low
DEV-002003,False,Low
DEV-002004,False,Low
DEV-002005,False,Low
DEV-002006,False,Low
DEV-002007,False,Low
DEV-002008,False,Low
DEV-002009,False,Low
DEV-002010,False,Low
DEV-002011,False,Low
DEV-002012,False,Low
DEV-002013,False,Low
DEV-002014,False,Low
DEV-002015,False,Low
DEV-002016,False,Low
DEV-002017,False,Low
DEV-002018,False,Low
DEV-002019,False,Low
