Transaction_ID,Fraudulent,True_Archetype,True_Fraud_Probability,True_Contributing_Factors
T1469,0,none,0.0426,
T22206,0,none,0.0512,
T31793,0,none,0.0,
T12119,0,none,0.0,
T318,0,none,0.04,
T36462,0,none,0.0,
T50497,0,none,0.0,
T17214,0,none,0.0,
T12203,0,none,0.0,
T40471,0,none,0.0,
T34143,0,none,0.0352,
T17508,0,none,0.0,
T48057,0,none,0.0279,
T4408,0,none,0.0,
T19155,0,none,0.0231,
T25882,1,stolen_funding_instrument,0.6309,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T6894,0,none,0.0512,
T5070,0,none,0.0,
T20824,0,none,0.0,
T6262,0,none,0.0,
T31571,0,stolen_funding_instrument,0.5021,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T12564,0,none,0.0216,
T37543,0,none,0.0,
T35385,0,none,0.0097,
T12623,0,none,0.0002,
T52899,0,none,0.0116,
T8335,0,none,0.0381,
T39814,0,none,0.0182,
T22220,0,none,0.0046,
T23485,0,none,0.0,
T32697,0,stolen_funding_instrument,0.4685,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T37283,1,stolen_funding_instrument,0.4246,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T27455,0,none,0.0,
T43353,0,none,0.0558,
T15005,0,none,0.0,
T22180,0,none,0.0358,
T4582,0,none,0.0337,
T14263,0,none,0.0473,
T48621,0,none,0.0,
T21365,0,none,0.0414,
T46122,0,none,0.0276,
T9039,0,none,0.045,
T15892,1,stolen_funding_instrument,0.7187,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email;shipping_billing_address_mismatch
T7356,0,stolen_funding_instrument,0.592,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T17481,0,none,0.0449,
T45221,0,none,0.0,
T27694,0,none,0.0,
T5725,0,none,0.0186,
T4473,0,account_takeover,0.6592,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T36812,0,none,0.0,
T13519,0,none,0.0,
T41621,0,none,0.0112,
T14282,0,none,0.0471,
T13237,0,none,0.0299,
T13913,0,none,0.0273,
T15148,0,none,0.0522,
T16515,0,none,0.0,
T20558,0,none,0.0094,
T34174,0,none,0.0,
T36676,0,none,0.0443,
T174,0,none,0.0,
T44046,0,stolen_funding_instrument,0.4624,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T41754,0,none,0.0,
T18966,0,none,0.035,
T11991,0,none,0.0354,
T13657,0,none,0.0,
T46151,0,none,0.0119,
T12660,0,stolen_funding_instrument,0.3449,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T37141,0,stolen_funding_instrument,0.4597,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T14905,0,none,0.0,
T52537,0,none,0.0572,
T2383,0,none,0.0207,
T46343,0,none,0.0,
T23725,0,none,0.0,
T48486,0,stolen_funding_instrument,0.4698,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T29242,0,none,0.0206,
T24564,0,none,0.0191,
T29504,0,none,0.0,
T3551,0,stolen_funding_instrument,0.4458,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email
T1059,0,none,0.0282,
T33182,0,none,0.0,
T6922,0,none,0.0,
T109,0,none,0.0134,
T15417,0,none,0.0101,
T32433,0,none,0.0,
T47356,0,none,0.0328,
T21112,0,none,0.0,
T17213,0,none,0.0,
T49886,0,none,0.0211,
T42663,0,none,0.0,
T25197,0,none,0.0549,
T9449,0,none,0.0,
T30787,0,none,0.0,
T48862,1,account_takeover,0.4005,unrecognized_device_id;ip_location_mismatch;high_amount;newly_linked_destination_bank
T14678,0,none,0.0263,
T15793,0,none,0.0403,
T28696,0,none,0.0275,
T46778,0,none,0.0,
T48728,0,none,0.0309,
T50094,1,none,0.038,
T15297,0,none,0.0,
T49305,0,none,0.0,
T4419,0,none,0.0181,
T28167,0,none,0.0326,
T40704,0,none,0.0432,
T29996,0,none,0.0,
T32813,0,none,0.0089,
T29312,0,none,0.0138,
T8413,0,none,0.0135,
T15882,0,none,0.0564,
T40299,0,none,0.0,
T5291,1,account_takeover,0.4836,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T51335,0,none,0.0094,
T19930,0,none,0.0252,
T16659,0,none,0.0534,
T12750,0,none,0.0529,
T6815,0,none,0.0275,
T5415,0,none,0.0566,
T31896,0,none,0.0,
T53023,1,account_takeover,0.6908,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T51279,0,none,0.0,
T13660,0,none,0.0181,
T50290,0,none,0.0247,
T39848,0,none,0.0305,
T25201,1,stolen_funding_instrument,0.4749,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email
T15871,0,none,0.0,
T33394,0,none,0.0343,
T48392,0,none,0.0068,
T11423,0,none,0.0091,
T20880,0,none,0.0132,
T44381,0,none,0.0346,
T46863,0,none,0.0234,
T51735,0,none,0.0,
T20325,0,none,0.0284,
T13532,0,none,0.0,
T52673,0,none,0.0,
T29773,0,none,0.0114,
T2762,0,none,0.0255,
T25801,0,stolen_funding_instrument,0.6246,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T15997,0,none,0.0395,
T23351,0,none,0.0,
T37026,0,none,0.0188,
T9095,0,none,0.0565,
T13631,0,none,0.0,
T37583,0,none,0.0,
T10211,1,account_takeover,0.641,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T23840,0,none,0.0,
T13302,0,none,0.0,
T36200,0,none,0.0157,
T22952,0,none,0.0466,
T52896,0,none,0.0,
T1106,0,none,0.0,
T8375,0,none,0.0494,
T25838,0,none,0.0,
T1557,0,none,0.0536,
T9368,0,stolen_funding_instrument,0.4337,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T33979,0,none,0.0019,
T5211,0,none,0.0397,
T15690,0,none,0.0368,
T12591,0,none,0.022,
T26165,0,none,0.0007,
T17402,0,none,0.0092,
T34777,0,none,0.0,
T29744,0,none,0.0199,
T29286,0,none,0.0,
T52364,0,none,0.0,
T4980,0,none,0.0,
T31783,0,none,0.0,
T3232,0,none,0.0046,
T5268,0,none,0.0483,
T38714,0,none,0.0,
T34892,0,none,0.0,
T48013,0,none,0.0,
T18140,0,none,0.0,
T45055,0,none,0.0,
T27432,0,none,0.0311,
T18918,0,none,0.0,
T15214,0,none,0.0,
T4291,0,none,0.0,
T29316,0,none,0.0,
T4992,0,none,0.0217,
T18449,1,account_takeover,0.7451,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;new_recipient
T9672,0,none,0.0,
T28278,0,none,0.0,
T47722,0,none,0.0,
T43720,0,account_takeover,0.5424,unrecognized_device_id;ip_location_mismatch;high_amount;jailbroken_device;new_recipient
T30684,0,none,0.0305,
T48872,0,none,0.0,
T7198,0,none,0.0,
T52761,0,none,0.0,
T3172,0,none,0.0,
T15864,0,stolen_funding_instrument,0.2985,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T12842,0,none,0.0183,
T34764,0,none,0.0,
T49954,0,none,0.0267,
T48514,0,none,0.0,
T17685,0,none,0.0094,
T32400,0,none,0.0372,
T20654,0,none,0.0104,
T16614,0,none,0.0458,
T18293,0,none,0.0,
T25928,0,none,0.0446,
T3714,0,none,0.0165,
T35625,0,none,0.0315,
T28053,0,none,0.0483,
T48097,0,none,0.0,
T12847,0,none,0.0,
T43828,0,none,0.0,
T22791,0,none,0.0495,
T46605,0,none,0.0288,
T44030,0,none,0.0,
T11595,0,none,0.0328,
T18797,0,none,0.0,
T21751,0,none,0.0189,
T18299,0,none,0.0,
T39961,0,stolen_funding_instrument,0.3502,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T17627,0,none,0.0202,
T9955,0,none,0.0077,
T52513,0,none,0.0,
T31044,0,none,0.0483,
T28893,0,none,0.0566,
T34863,0,none,0.0,
T3024,0,none,0.0,
T24484,0,none,0.0374,
T959,0,none,0.0463,
T16851,0,none,0.0365,
T15396,1,none,0.0277,
T40788,0,none,0.0019,
T11863,1,stolen_funding_instrument,0.571,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T31006,0,none,0.0551,
T12543,0,none,0.0115,
T52014,0,none,0.0066,
T5390,0,none,0.0151,
T16619,0,none,0.0157,
T10715,0,none,0.0,
T34496,0,none,0.0016,
T46404,0,none,0.0011,
T12145,0,none,0.0,
T21255,0,none,0.0361,
T44383,0,none,0.0436,
T9737,0,none,0.033,
T36769,0,none,0.0035,
T28721,0,none,0.0,
T22461,0,none,0.0438,
T32843,1,stolen_funding_instrument,0.5681,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T45923,0,none,0.0306,
T27086,0,none,0.037,
T13234,0,none,0.0216,
T7388,0,none,0.0179,
T10656,0,none,0.0088,
T46746,0,none,0.0352,
T21868,0,none,0.0,
T52113,1,none,0.0376,
T14159,0,none,0.0464,
T28672,0,none,0.056,
T51296,0,none,0.0494,
T37929,0,none,0.0051,
T33116,0,none,0.0505,
T26660,0,none,0.0271,
T48711,0,none,0.0493,
T37736,0,none,0.0,
T10202,0,none,0.0355,
T9313,0,none,0.0219,
T5063,0,none,0.0,
T45647,0,none,0.0119,
T17356,0,none,0.0207,
T25115,0,none,0.0,
T4245,0,none,0.0503,
T20565,0,none,0.0443,
T49578,0,stolen_funding_instrument,0.7595,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email;shipping_billing_address_mismatch
T22945,0,none,0.0,
T30209,0,none,0.0,
T26520,0,none,0.0,
T36727,0,none,0.0561,
T41556,0,none,0.0327,
T23710,0,stolen_funding_instrument,0.4843,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T21199,0,none,0.0335,
T28570,0,none,0.0,
T28398,0,none,0.0,
T24756,0,none,0.0036,
T20969,0,none,0.0115,
T16580,0,none,0.0,
T17908,0,none,0.0084,
T45393,0,none,0.0039,
T21940,0,none,0.0526,
T10683,0,none,0.0313,
T25158,0,none,0.0,
T13936,0,none,0.0243,
T30089,0,none,0.0522,
T34843,0,none,0.0529,
T2887,0,none,0.0,
T35241,1,stolen_funding_instrument,0.4183,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T2910,0,none,0.0138,
T47823,0,none,0.0378,
T32753,0,none,0.0342,
T7904,0,none,0.0457,
T18867,0,none,0.0,
T52757,0,none,0.0,
T21605,0,none,0.0469,
T39049,0,none,0.0,
T18043,0,none,0.0499,
T19067,0,none,0.0,
T18581,0,none,0.0538,
T29527,0,none,0.0543,
T28192,0,none,0.0315,
T24004,0,none,0.0092,
T38237,0,none,0.0,
T13810,0,none,0.0276,
T24697,1,stolen_funding_instrument,0.4871,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T32960,0,none,0.0417,
T579,0,none,0.0314,
T45171,0,none,0.0,
T36398,1,account_takeover,0.5299,unrecognized_device_id;ip_location_mismatch;high_amount;jailbroken_device;new_recipient
T22812,0,none,0.0,
T12918,0,none,0.0229,
T31713,0,none,0.0,
T3687,0,none,0.0499,
T11587,0,account_takeover,0.322,unrecognized_device_id;ip_location_mismatch;high_amount;newly_linked_destination_bank
T31911,0,none,0.0337,
T18748,0,none,0.0,
T5993,0,none,0.0054,
T19768,0,none,0.0,
T22026,0,none,0.0,
T9347,0,none,0.0,
T12267,0,stolen_funding_instrument,0.4957,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T20945,0,none,0.0,
T6162,0,none,0.033,
T11828,0,none,0.0,
T21337,0,none,0.0,
T7616,1,stolen_funding_instrument,0.4784,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T34639,0,none,0.0146,
T11782,0,none,0.0519,
T33018,0,none,0.0,
T24688,0,none,0.0535,
T32488,0,none,0.0,
T20958,1,none,0.0529,
T9982,0,none,0.0286,
T11942,0,none,0.0094,
T50513,0,none,0.035,
T16980,0,none,0.0081,
T7955,0,none,0.0,
T39372,0,none,0.0,
T22592,0,none,0.0,
T18118,0,none,0.0208,
T36256,0,none,0.0,
T32455,0,none,0.0,
T12601,0,none,0.028,
T44404,0,none,0.0,
T17307,0,none,0.0119,
T9295,0,none,0.023,
T10707,0,none,0.0085,
T21383,0,none,0.0222,
T36016,0,none,0.0059,
T38866,1,none,0.0453,
T31746,0,none,0.0394,
T30503,0,none,0.0,
T24654,0,none,0.0,
T8661,0,none,0.0566,
T30423,0,none,0.0,
T25916,0,none,0.0143,
T35513,0,none,0.0409,
T44565,0,none,0.0,
T30762,0,none,0.0139,
T29338,1,none,0.0195,
T13893,0,none,0.0,
T609,0,none,0.0,
T15567,0,none,0.0074,
T48968,0,none,0.0234,
T24197,0,none,0.0186,
T17303,0,none,0.0257,
T26622,0,none,0.0533,
T13784,0,none,0.0,
T9917,0,none,0.0034,
T23279,0,none,0.0261,
T42586,0,none,0.0,
T7793,0,none,0.0176,
T14750,0,none,0.0437,
T52669,0,none,0.0138,
T19787,0,none,0.048,
T8313,0,none,0.0,
T42510,0,none,0.0,
T14457,0,none,0.0373,
T15768,0,none,0.0,
T38966,0,none,0.0,
T40980,0,none,0.0507,
T13189,0,none,0.0116,
T13783,0,none,0.0219,
T28255,0,none,0.0307,
T38849,0,none,0.0,
T2300,0,none,0.0179,
T5238,0,none,0.0223,
T42648,0,none,0.0,
T30213,0,none,0.0,
T45909,0,none,0.0,
T154,0,none,0.0,
T25715,0,none,0.0,
T48682,0,stolen_funding_instrument,0.4268,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T14645,0,none,0.0,
T973,0,none,0.0,
T29905,1,stolen_funding_instrument,0.4992,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T41651,0,none,0.0048,
T36232,0,none,0.0114,
T42508,1,account_takeover,0.665,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T15367,0,none,0.0,
T51421,0,none,0.0,
T29957,0,account_takeover,0.5958,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T22240,0,none,0.0326,
T15461,0,none,0.0499,
T36127,0,none,0.0253,
T4849,0,none,0.0,
T51730,0,none,0.0449,
T21114,0,none,0.0405,
T3294,0,none,0.0352,
T45478,0,none,0.0376,
T4854,0,none,0.0244,
T36739,0,none,0.0,
T15818,0,none,0.0,
T33791,0,none,0.0,
T40625,0,none,0.008,
T5646,0,none,0.0102,
T26753,1,account_takeover,0.53,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T38518,0,none,0.0567,
T13309,1,none,0.0514,
T1528,0,stolen_funding_instrument,0.3253,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T12330,0,none,0.0353,
T22022,0,none,0.0401,
T47813,0,none,0.0169,
T24743,1,account_takeover,0.7602,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;new_recipient;recent_password_change
T10968,0,none,0.0,
T45755,0,none,0.0058,
T34583,0,none,0.026,
T1656,1,account_takeover,0.3498,unrecognized_device_id;ip_location_mismatch;high_amount;newly_linked_destination_bank
T20030,0,none,0.0356,
T51642,1,stolen_funding_instrument,0.5455,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T10548,0,none,0.0,
T44827,0,none,0.0187,
T10435,1,stolen_funding_instrument,0.442,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T37291,0,none,0.0027,
T20431,0,none,0.053,
T10046,0,none,0.0,
T37987,0,none,0.0,
T26007,0,none,0.0,
T35123,1,account_takeover,0.4856,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T5643,0,none,0.0257,
T751,0,stolen_funding_instrument,0.5065,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T46655,0,none,0.0,
T47990,0,none,0.0,
T37378,0,none,0.0407,
T10057,0,none,0.0,
T15162,0,none,0.0,
T50079,0,none,0.0,
T28802,0,none,0.0,
T41320,0,none,0.0,
T16526,0,none,0.0,
T34215,0,none,0.025,
T27413,0,none,0.0,
T33524,0,none,0.0,
T52151,0,none,0.0555,
T8190,0,none,0.0,
T25638,0,account_takeover,0.6085,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;newly_linked_destination_bank
T46872,0,none,0.055,
T30055,0,none,0.0,
T52960,0,none,0.0181,
T24256,0,none,0.0392,
T45092,0,none,0.0211,
T34094,0,none,0.0451,
T1828,0,none,0.0,
T13252,0,none,0.0168,
T44414,0,none,0.0,
T42032,0,none,0.0157,
T18246,0,none,0.0309,
T6319,0,none,0.0399,
T677,0,none,0.0,
T24561,0,none,0.0,
T32294,0,none,0.0,
T9458,0,none,0.0435,
T24428,0,none,0.0307,
T9625,0,none,0.0069,
T48956,0,none,0.0319,
T36105,0,none,0.0026,
T16206,0,none,0.0,
T31526,0,none,0.0,
T25320,0,none,0.0,
T1320,0,none,0.0577,
T20063,0,none,0.0318,
T300,0,none,0.0059,
T48484,0,none,0.0,
T49423,0,none,0.0,
T11966,0,none,0.0407,
T27135,0,none,0.0309,
T41360,0,none,0.0387,
T14878,0,none,0.0217,
T36517,0,none,0.0,
T8431,0,none,0.024,
T44590,1,account_takeover,0.488,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T33940,0,none,0.0,
T51384,0,none,0.0133,
T8425,0,none,0.0,
T39750,0,none,0.0096,
T48549,0,none,0.0069,
T36162,0,none,0.0302,
T6048,0,account_takeover,0.5359,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T16863,0,none,0.0064,
T39888,0,none,0.0275,
T51940,0,none,0.0,
T40990,0,none,0.0503,
T24634,0,none,0.011,
T49462,0,none,0.0,
T2274,0,none,0.0183,
T49384,1,account_takeover,0.4964,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T15400,0,none,0.0,
T33538,0,none,0.0,
T10565,0,none,0.0264,
T32168,0,none,0.0511,
T6739,0,none,0.0034,
T31940,0,none,0.0094,
T23504,1,stolen_funding_instrument,0.499,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T30711,0,none,0.0,
T16976,0,none,0.0,
T50229,0,stolen_funding_instrument,0.4223,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T18258,0,none,0.0179,
T9369,0,stolen_funding_instrument,0.2713,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T38908,0,none,0.0,
T17205,0,none,0.0,
T22505,0,none,0.0,
T29721,0,stolen_funding_instrument,0.5649,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T33545,0,none,0.0,
T33541,0,none,0.0367,
T14490,1,account_takeover,0.7811,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;new_recipient;recent_password_change
T3465,0,none,0.0362,
T23039,0,none,0.0357,
T44787,0,none,0.0334,
T45750,0,none,0.0,
T50491,0,none,0.0,
T35226,0,none,0.0505,
T32291,0,none,0.0016,
T46293,0,none,0.0,
T51799,0,none,0.0,
T16887,0,none,0.0,
T32664,0,none,0.0,
T29219,0,stolen_funding_instrument,0.6251,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T27134,0,none,0.0,
T10796,0,none,0.0,
T2087,0,none,0.0309,
T22304,0,none,0.0,
T48733,0,none,0.0,
T45835,1,stolen_funding_instrument,0.4452,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T1464,0,none,0.0,
T47535,0,none,0.0,
T27530,1,stolen_funding_instrument,0.3238,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T43368,1,stolen_funding_instrument,0.4348,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T29211,0,none,0.051,
T49974,0,none,0.0254,
T42289,0,none,0.0,
T44718,0,none,0.0,
T15769,0,none,0.022,
